budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
4500000.0,Drama,,6106.0,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 407, ""name"": ""dictator""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 1008, ""name"": ""guerrilla""}, {""id"": 1014, ""name"": ""loss of lover""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 5299, ""name"": ""war correspondent""}, {""id"": 5861, ""name"": ""civil rights movement ""}, {""id"": 6760, ""name"": ""picture journalist""}, {""id"": 7605, ""name"": ""el salvador""}, {""id"": 7606, ""name"": ""dictatorship""}]",en,Salvador,A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,3.819796,"[{""name"": ""Hemdale Film"", ""id"": 3952}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-04-23,0.0,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Based on a true story.,Salvador,7.0,71.0
4500000.0,Drama,,17139.0,"[{""id"": 3683, ""name"": ""law and ethics""}]",nl,Karakter,"J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.",0.011697,"[{""name"": ""First Floor Features"", ""id"": 938}, {""name"": ""Almerica Films"", ""id"": 3259}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}]",1997-04-17,0.0,122.0,"[{""iso_639_1"": ""nl"", ""name"": ""Nederlands""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Character,2022-07-07 00:00:00,25.0
2000000.0,Comedy,,12079.0,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187514, ""name"": ""speed freak""}, {""id"": 187517, ""name"": ""junky cop""}, {""id"": 187518, ""name"": ""boy toy""}, {""id"": 187522, ""name"": ""porn magazine""}, {""id"": 187523, ""name"": ""dope selling""}, {""id"": 187524, ""name"": ""crank""}, {""id"": 187525, ""name"": ""handcuffed to a bed""}, {""id"": 187527, ""name"": ""cctv""}, {""id"": 187536, ""name"": ""veterinary clinic""}, {""id"": 187537, ""name"": ""needlepoint""}, {""id"": 187544, ""name"": ""needle""}, {""id"": 187547, ""name"": ""older woman younger woman relationship""}, {""id"": 187551, ""name"": ""telephone sex""}]",en,Spun,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",6.249262,"[{""name"": ""Muse Productions"", ""id"": 15231}, {""name"": ""Brink Films"", ""id"": 18811}, {""name"": ""Silver Nitrate"", ""id"": 23909}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-06-01,0.0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The ultimate speed freak's tale.,Spun,2022-06-06 00:00:00,132.0
4500000.0,Action,,13807.0,[],cn,放‧逐,"A friendship is formed between an ex-gangster, and two groups of hitmen - those who want to protect him and those who were sent to kill him.",8.48639,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Milky Way Image Company"", ""id"": 5632}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2006-09-06,0.0,110.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}]",Released,,Exiled,7.0,46.0
0.0,Adventure,http://www.blackthornmovie.com/,68818.0,"[{""id"": 642, ""name"": ""robbery""}, {""id"": 4781, ""name"": ""miner""}, {""id"": 44042, ""name"": ""treachery""}, {""id"": 44413, ""name"": ""sundance kid""}, {""id"": 47972, ""name"": ""native peoples""}, {""id"": 130989, ""name"": ""butch cassidy""}]",en,Blackthorn,"In Bolivia, Butch Cassidy (now calling himself James Blackthorne) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.",5.223096,"[{""name"": ""Quickfire Films"", ""id"": 4186}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Arcadia Motion Pictures"", ""id"": 7543}, {""name"": ""Noodles Production"", ""id"": 7792}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""ONO"", ""id"": 40789}, {""name"": ""Ariane Marar\u00eda Films"", ""id"": 53194}, {""name"": ""Nix Films"", ""id"": 53195}, {""name"": ""Eter Pictures"", ""id"": 53196}, {""name"": ""Manto Films"", ""id"": 53197}, {""name"": ""Pegaso Producciones"", ""id"": 53198}, {""name"": ""Ibermedia European Community Program"", ""id"": 53199}, {""name"": ""Audiovisual Aval SGR"", ""id"": 53200}]","[{""iso_3166_1"": ""BO"", ""name"": ""Bolivia""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-08-31,623528.0,98.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No destiny,Blackthorn,2022-06-06 00:00:00,73.0
4500000.0,Drama,http://www.afterlifethefilm.com/,36419.0,"[{""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 4958, ""name"": ""injection""}, {""id"": 12544, ""name"": ""crying""}, {""id"": 41375, ""name"": ""casket""}, {""id"": 41376, ""name"": ""shovel""}, {""id"": 41377, ""name"": ""lily""}, {""id"": 41379, ""name"": ""argument""}, {""id"": 41380, ""name"": ""crucifix""}, {""id"": 187056, ""name"": ""woman director""}]",en,After.Life,"A young woman caught between life and death... and a funeral director who appears to have the gift of transitioning the dead, but might just be intent on burying her alive.",14.570359,"[{""name"": ""Plum Pictures"", ""id"": 2224}, {""name"": ""Harbor Light Entertainment"", ""id"": 6020}, {""name"": ""Lleju Productions"", ""id"": 12410}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-04-09,3606395.0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Life is the symptom. Death is the cure.,After.Life,2022-05-04 00:00:00,251.0
0.0,Comedy,,281730.0,[],en,Fugly,"It is a story of 4 friends - Dev, Gaurav, Aditya &amp; Devi. The cast is young &amp; fresh. They are at the cusp of their lives - The college has just about finished, but career path is yet to be set. These are the last few days of true freedom that we have all gone through, and still cherish. These friends are conscientious, they will have fun but would never cross the boundaries - They all have dreams and expectations from life, but as they say - man proposes, god disposes. Their fun filled and care free life comes to an abrupt halt, when they are faced with an extremely corrupt and seemingly fearless Police Officer. This puts a series of events in motion which will test their friendship and characters - their life becomes 'Fugly'.",0.371337,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2014-06-13,0.0,134.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Fugly,2022-05-03 00:00:00,2.0
4500000.0,Thriller,,375290.0,"[{""id"": 2227, ""name"": ""evacuation""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 15087, ""name"": ""iraq war""}]",hi,Airlift,"When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",2.551559,"[{""name"": ""T-Series"", ""id"": 3522}, {""name"": ""Hari Om Entertainment Co."", ""id"": 3942}, {""name"": ""Cape Of Good Films"", ""id"": 35063}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2016-01-22,32000000.0,126.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ml"", ""name"": """"}]",Released,"170,000 Refugees, 488 Flights, 59 Days, 1 Man",Airlift,2022-07-03 00:00:00,57.0
3250000.0,Drama,http://www.paathefilm.com/,26379.0,[],en,Paa,"He suffers from a progeria like syndrome. Mentally he is 13 but physically he looks 5 times older. In spite of his condition, Auro is a very happy boy. He lives with his mother Vidya, who is a gynaecologist. Amol is young, progressive politician. He is a man with a mission. Auro is Amol's son. Paa is a 'rare' story about a father-son, son-father relationship.",2.126139,"[{""name"": ""A B Corp"", ""id"": 4502}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2009-12-04,0.0,133.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,,Paa,2022-06-06 00:00:00,19.0
0.0,Thriller,http://www.cargoderfilm.ch http://cargothemovie.com,34069.0,"[{""id"": 3388, ""name"": ""space colony""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 3972, ""name"": ""simulated reality ""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 158022, ""name"": ""cargo ship""}, {""id"": 193149, ""name"": ""suspended animation""}, {""id"": 210367, ""name"": ""loneliness in space""}]",de,Cargo,The story of CARGO takes place on rusty space-freighter KASSANDRA on its way to Station 42. The young medic LAURA is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. In 4 months will Laura's shift be over.,10.142218,"[{""name"": ""Telepool"", ""id"": 823}, {""name"": ""Atlantis Pictures"", ""id"": 5564}, {""name"": ""Schweizerische Radio- und Fernsehgesellschaft (SRG)"", ""id"": 23072}, {""name"": ""Ascot Elite Entertainment Group"", ""id"": 26025}, {""name"": ""Egli Film"", ""id"": 26026}, {""name"": ""Teleclub AG"", ""id"": 26027}, {""name"": ""Centauri Media"", ""id"": 26029}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}]",2009-09-24,0.0,120.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Cargo,2022-05-09 00:00:00,140.0
4000000.0,Comedy,,10246.0,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 6593, ""name"": ""stripper""}, {""id"": 10250, ""name"": ""redneck""}, {""id"": 10873, ""name"": ""school""}, {""id"": 11254, ""name"": ""loss of virginity""}, {""id"": 12011, ""name"": ""hijinks""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 15075, ""name"": ""mischief""}, {""id"": 156391, ""name"": ""peeping tom""}, {""id"": 161266, ""name"": ""teaching""}, {""id"": 161267, ""name"": ""misadventure""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180340, ""name"": ""voyeur""}, {""id"": 206850, ""name"": ""canuxploitation""}, {""id"": 208445, ""name"": ""virginity""}]",en,Porky's,"Set in 1954, a group of Florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",12.891276,"[{""name"": ""Melvin Simon Productions"", ""id"": 2124}, {""name"": ""Astral Bellevue Path\u00e9"", ""id"": 10313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1981-11-13,125728258.0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Keep an eye out for the funniest movie about growing up ever made!,Porky's,2022-06-01 00:00:00,183.0
4000000.0,Horror,http://www.maggiethefilm.com/,287424.0,"[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 12377, ""name"": ""zombie""}]",en,Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",40.016306,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Sly Predator"", ""id"": 52924}, {""name"": ""Matt Baer Films"", ""id"": 52925}, {""name"": ""Gold Star Films"", ""id"": 68506}, {""name"": ""Lotus Entertainment (I)"", ""id"": 74208}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-05-08,187112.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't Get Bitten,Maggie,2022-05-02 00:00:00,593.0
4000000.0,Drama,,40494.0,"[{""id"": 291, ""name"": ""circus""}, {""id"": 180181, ""name"": ""trapeze artist""}]",en,Trapeze,"A pair of men try to perform the dangerous ""triple"" in their trapeze act. Problems arise when the duo is made into a trio following the addition of a sexy female performer.",1.379354,"[{""name"": ""Joanna Productions"", ""id"": 5799}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1956-05-30,14400000.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,"High...High...High...Above Them All! - in excitement! - in spectacle! - in fire, flesh and fury!",Trapeze,2022-06-04 00:00:00,22.0
4000000.0,Drama,,85350.0,"[{""id"": 1850, ""name"": ""daily life""}, {""id"": 2783, ""name"": ""family's daily life""}, {""id"": 5768, ""name"": ""urban life""}, {""id"": 9825, ""name"": ""growing up""}, {""id"": 10303, ""name"": ""domestic abuse""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 15025, ""name"": ""parenting""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 18035, ""name"": ""family""}, {""id"": 184439, ""name"": ""divorced parents""}, {""id"": 212643, ""name"": ""abusive husband""}]",en,Boyhood,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",43.40352,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Detour Filmproduction"", ""id"": 11510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-06-05,44349000.0,164.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,12 years in the making.,Boyhood,2022-07-05 00:00:00,1971.0
4000000.0,Comedy,http://www.scoopmovie.net/,512.0,"[{""id"": 213, ""name"": ""upper class""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 793, ""name"": ""drowning""}, {""id"": 918, ""name"": ""newspaper""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2591, ""name"": ""tarot cards""}, {""id"": 2594, ""name"": ""magic show""}, {""id"": 2596, ""name"": ""lordship""}, {""id"": 2619, ""name"": ""suspicion of murder""}, {""id"": 2623, ""name"": ""headline""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6031, ""name"": ""music instrument""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 14638, ""name"": ""american""}, {""id"": 158431, ""name"": ""united kingdom""}]",en,Scoop,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",17.229537,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Perdido Prod."", ""id"": 291}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2006-07-27,31584901.0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The perfect man. The perfect story. The perfect murder.,Scoop,2022-06-04 00:00:00,420.0
4000000.0,Action,,2370.0,"[{""id"": 242, ""name"": ""new york""}, {""id"": 591, ""name"": ""cia""}, {""id"": 701, ""name"": ""cuba""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 9937, ""name"": ""suspense""}]",en,Topaz,"A French intelligence agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missle Crisis, and then back to France to break up an international Russian spy ring.",5.975604,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1969-12-18,6000000.0,143.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Hitchcock takes you behind the actual headlines to expose the most explosive spy scandal of the century!,Topaz,2022-06-01 00:00:00,77.0
